AX,AY,AZ,GX,GY,GZ,Label,Person
1.190826417,-0.473839849,-9.043832476,0.917615027,41.60790636,6.827493361,HeadNodding,3P
1.789793163,-0.429106599,-9.41727382,-0.461212254,38.26638455,5.947754923,HeadNodding,3P
2.167548557,-0.355270593,-9.623075352,-2.379755217,11.30426756,1.73675909,HeadNodding,3P
2.052444401,-0.301170284,-9.532455766,-3.704408789,-21.65714456,-2.406560487,HeadNodding,3P
1.510046924,-0.318005615,-9.221829527,-3.453209124,-39.68861712,-4.029132955,HeadNodding,3P
0.921793269,-0.40479313,-8.884948787,-1.479157241,-31.06107731,-2.810553843,HeadNodding,3P
0.71396564,-0.491580917,-8.697707884,1.380009284,-0.586783436,0.25334861,HeadNodding,3P
1.033820545,-0.499519979,-8.755696167,3.67051719,32.39362475,3.720426896,HeadNodding,3P
1.664636624,-0.428564511,-9.03622388,4.144256043,45.80963904,5.692854426,HeadNodding,3P
2.221847938,-0.368453945,-9.364141361,2.608945029,29.9038888,4.319537678,HeadNodding,3P
2.397396522,-0.403770394,-9.494938045,-0.009327802,-5.638418735,-0.345015116,HeadNodding,3P
2.08481693,-0.520415008,-9.31919481,-2.437623268,-38.16025387,-5.302207607,HeadNodding,3P
1.417089408,-0.624707795,-8.97429835,-3.778844278,-47.07196598,-6.641711121,HeadNodding,3P
0.742483164,-0.639907168,-8.717609649,-3.735767535,-27.09764424,-2.972479411,HeadNodding,3P
0.462938543,-0.563953582,-8.704435093,-2.602291412,8.914853133,3.432882033,HeadNodding,3P
0.760141037,-0.452224623,-8.908168362,-1.131159685,39.437349,8.679040101,HeadNodding,3P
1.444136906,-0.372163009,-9.205339985,-0.199724272,48.14023641,10.07793592,HeadNodding,3P
2.095386743,-0.361868832,-9.46224396,-0.392571948,31.58453065,7.416470852,HeadNodding,3P
2.350028762,-0.403471746,-9.557062568,-1.63720527,-1.351553746,2.409708648,HeadNodding,3P
2.0782422,-0.438962784,-9.422234419,-3.041752707,-33.602161,-2.582560232,HeadNodding,3P
1.425292153,-0.43164174,-9.113014283,-3.3395738,-46.66854124,-5.559760872,HeadNodding,3P
0.77358104,-0.4064062,-8.791581731,-2.027470165,-31.25851047,-5.232670589,HeadNodding,3P
0.556077235,-0.405621745,-8.619977303,-0.132730307,4.524530424,-1.249133437,HeadNodding,3P
0.937992957,-0.413505036,-8.679520383,0.668195752,39.20863243,4.935945578,HeadNodding,3P
1.661808089,-0.369869422,-8.9532644,-0.099258593,52.78932587,9.525437843,HeadNodding,3P
2.266242917,-0.271101091,-9.318686127,-1.229115472,39.16954727,8.463092649,HeadNodding,3P
2.443233458,-0.204137329,-9.57358716,-1.444394406,6.911821411,1.399193411,HeadNodding,3P
2.163707817,-0.242254072,-9.553582643,-0.889450572,-27.90701231,-7.040420131,HeadNodding,3P
1.57032553,-0.347289548,-9.265418599,-0.519176049,-48.74559119,-10.94865548,HeadNodding,3P
0.890596504,-0.42038491,-8.890927139,-0.482757847,-44.3744129,-8.001209337,HeadNodding,3P
0.423368307,-0.419400213,-8.655388042,0.018628994,-15.18228346,-0.603458321,HeadNodding,3P
0.435427339,-0.380606838,-8.690443703,1.185962295,24.09942392,6.77616398,HeadNodding,3P
0.960666297,-0.349197517,-8.976960898,1.765479542,51.1491075,10.61378662,HeadNodding,3P
1.722939098,-0.336800903,-9.353151806,0.393602975,49.79975503,9.515943111,HeadNodding,3P
2.301344508,-0.336581969,-9.58254015,-2.485808062,20.93650147,4.209553934,HeadNodding,3P
2.395971558,-0.338980654,-9.499382941,-4.674950973,-17.41447216,-2.661309524,HeadNodding,3P
2.002274164,-0.332242659,-9.144138763,-4.277697219,-41.28546562,-7.336722412,HeadNodding,3P
1.412798829,-0.317027249,-8.738421193,-1.454980129,-36.1883851,-6.913066851,HeadNodding,3P
1.03850492,-0.322612856,-8.515611631,1.793090184,-6.304321515,-1.436257249,HeadNodding,3P
1.134711063,-0.380713461,-8.584027773,3.319613058,28.80168683,5.781930828,HeadNodding,3P
1.635240689,-0.475375026,-8.89731422,2.415489327,46.97113617,10.16604967,HeadNodding,3P
2.228986114,-0.545409506,-9.269853508,0.142046464,36.83247951,8.857739375,HeadNodding,3P
2.572443343,-0.551183507,-9.450495957,-1.729759116,4.280699741,2.676918354,HeadNodding,3P
2.457922697,-0.517472435,-9.303076327,-2.199850357,-30.72916555,-4.351869555,HeadNodding,3P
1.907312628,-0.4945115,-8.9477553,-1.526669064,-45.8060948,-7.767309365,HeadNodding,3P
1.204956519,-0.49691594,-8.666170702,-0.538090143,-30.49848735,-5.668025034,HeadNodding,3P
0.785329113,-0.499246181,-8.658593659,0.04933372,5.817267244,0.410350311,HeadNodding,3P
0.960955868,-0.476806946,-8.907808889,-0.210582175,39.14926759,6.864418135,HeadNodding,3P
1.674756365,-0.43437835,-9.223725991,-1.239578731,46.79752521,9.969385517,HeadNodding,3P
2.482529801,-0.40017025,-9.3836036,-2.164289355,23.29274603,7.641781925,HeadNodding,3P
2.820043679,-0.398368825,-9.289065669,-1.92389779,-15.4487651,1.019661686,HeadNodding,3P
2.42134113,-0.430068651,-9.030906162,-0.512219151,-43.66426803,-5.513799962,HeadNodding,3P
1.566036445,-0.480625554,-8.780673731,0.737008861,-44.05442606,-7.133316691,HeadNodding,3P
0.873753901,-0.527831764,-8.639777386,0.527951355,-18.12961002,-2.359106085,HeadNodding,3P
0.793342835,-0.533890148,-8.636186574,-0.84524422,17.58281551,5.630414498,HeadNodding,3P
1.288211064,-0.466148553,-8.798752535,-1.768998183,42.97066299,11.32875276,HeadNodding,3P
1.979023123,-0.356544365,-9.112789365,-1.246841892,44.45073863,10.89280317,HeadNodding,3P
2.485152952,-0.302765369,-9.414299432,-0.108684191,20.81798934,4.757639799,HeadNodding,3P
2.602246504,-0.365204089,-9.458281146,0.124647751,-15.15863486,-2.928618362,HeadNodding,3P
2.293489495,-0.491598495,-9.161786807,-0.754851754,-41.68404566,-7.386205583,HeadNodding,3P
1.68308054,-0.585456218,-8.737320182,-1.443428083,-40.65784372,-6.263841616,HeadNodding,3P
1.077226064,-0.614229992,-8.529714432,-0.896238267,-11.25715342,-0.644674146,HeadNodding,3P
0.858940889,-0.605314678,-8.71061887,0.348977875,27.69539758,5.958080433,HeadNodding,3P
1.226566825,-0.57651876,-9.13588576,0.872438257,50.59680121,9.577764074,HeadNodding,3P
1.990328733,-0.529700215,-9.488070224,0.036074742,43.0033323,7.942320903,HeadNodding,3P
2.650065786,-0.488934771,-9.546657574,-1.391647498,10.38808522,1.823309544,HeadNodding,3P
2.731474603,-0.487322201,-9.332642223,-2.19668522,-27.28913338,-5.35860841,HeadNodding,3P
2.132616748,-0.517047169,-9.025194871,-1.962397505,-48.88552711,-9.483314922,HeadNodding,3P
1.212966199,-0.529989744,-8.786384272,-1.182039578,-43.57002931,-8.116237989,HeadNodding,3P
0.539371443,-0.494668369,-8.694629115,-0.470393992,-15.15469421,-2.105563998,HeadNodding,3P
0.482455204,-0.430356986,-8.791897326,-0.140891982,20.71037738,4.769194575,HeadNodding,3P
0.996607655,-0.376692933,-9.078166541,-0.368872948,44.36213361,8.327902522,HeadNodding,3P
1.721521759,-0.349154747,-9.428053243,-1.096708778,42.35549355,6.862303955,HeadNodding,3P
2.235929926,-0.340697967,-9.617872557,-1.758528063,15.63208408,1.914122964,HeadNodding,3P
2.262039121,-0.348684449,-9.515784821,-1.705401581,-20.0248128,-3.240013957,HeadNodding,3P
1.785192933,-0.373524154,-9.203160253,-0.961094,-43.0411675,-5.615607549,HeadNodding,3P
1.087350029,-0.402533957,-8.874471763,-0.165229039,-39.30072109,-3.888141143,HeadNodding,3P
0.621951743,-0.419589898,-8.67846334,0.082233375,-10.90249061,1.036694383,HeadNodding,3P
0.724559788,-0.418943957,-8.684108691,-0.448790282,25.13043085,6.529549523,HeadNodding,3P
1.35113315,-0.393936529,-8.902471404,-1.502390978,47.22139605,9.741357268,HeadNodding,3P
2.093939645,-0.335967074,-9.244615908,-2.191797397,42.17263391,8.988574559,HeadNodding,3P
2.483052238,-0.266120543,-9.505560274,-1.505436259,12.87756465,4.279377023,HeadNodding,3P
2.29553972,-0.244809402,-9.501422196,0.506409262,-23.3565825,-2.522648286,HeadNodding,3P
1.644305264,-0.319378428,-9.238243104,2.358963616,-44.65247219,-7.798989057,HeadNodding,3P
0.88878272,-0.46328851,-8.899702864,2.441258566,-37.53617662,-7.632439721,HeadNodding,3P
0.470567861,-0.582636729,-8.688255823,0.645603075,-5.9453142,-0.782503837,HeadNodding,3P
0.671782986,-0.590044775,-8.713614191,-1.582357901,30.35956015,9.13032616,HeadNodding,3P
1.392268462,-0.480157839,-8.9648889,-2.746492943,48.44836854,15.09411943,HeadNodding,3P
2.187162851,-0.341273386,-9.293542447,-2.529034205,37.41037844,11.88186242,HeadNodding,3P
2.589097041,-0.282961647,-9.463924347,-1.568733159,5.090243653,0.973098705,HeadNodding,3P
2.415586152,-0.337318977,-9.331265877,-0.604009754,-27.76516106,-9.847068582,HeadNodding,3P
1.831956158,-0.439236745,-8.979556066,-0.1591826,-40.96449517,-12.75737375,HeadNodding,3P
1.216562393,-0.505379021,-8.64796915,-0.567662563,-26.8731037,-6.150199881,HeadNodding,3P
0.946281535,-0.502661673,-8.550894694,-1.708030915,5.567031962,5.038505618,HeadNodding,3P
1.18245152,-0.437996146,-8.762015326,-2.838374057,36.06082862,13.85236994,HeadNodding,3P
1.763769289,-0.337914867,-9.173419678,-3.088900301,44.81086539,15.5321489,HeadNodding,3P
2.288269708,-0.264602279,-9.53583977,-2.174292654,25.22766247,9.339636724,HeadNodding,3P
2.360510035,-0.296067802,-9.619102923,-0.616432111,-10.71892631,-1.119851624,HeadNodding,3P
1.878127276,-0.438583142,-9.381904727,0.546430708,-39.52599417,-9.392987522,HeadNodding,3P
1.150824639,-0.584002058,-8.986856901,0.352988665,-41.52587796,-10.17763645,HeadNodding,3P
0.700104373,-0.602773672,-8.678569772,-1.284148834,-14.06980704,-3.386176145,HeadNodding,3P
0.864914302,-0.476925296,-8.64218809,-3.180909775,26.26608385,5.799690545,HeadNodding,3P
1.556790747,-0.30990781,-8.892995422,-3.71276495,53.84233816,11.27504034,HeadNodding,3P
2.356572595,-0.211284193,-9.245936666,-2.391628723,50.31831429,10.4019498,HeadNodding,3P
2.809305533,-0.206152705,-9.441741925,-0.371250955,17.0734974,4.663862321,HeadNodding,3P
2.673005136,-0.25535562,-9.3598172,0.869397445,-25.07467098,-2.462884281,HeadNodding,3P
2.024080706,-0.320564446,-9.097723223,1.038862378,-49.7036012,-7.373344603,HeadNodding,3P
1.217341908,-0.385119973,-8.848990845,0.93566197,-42.41368781,-7.336254515,HeadNodding,3P
0.700757715,-0.433265463,-8.758624755,1.188675314,-9.414032048,-1.927039134,HeadNodding,3P
0.756460994,-0.445664405,-8.881178594,1.567045899,27.75524532,5.769938898,HeadNodding,3P
1.323253193,-0.426266528,-9.171012926,1.492228199,46.16550323,10.66142371,HeadNodding,3P
2.018194434,-0.411632884,-9.469286543,0.922987533,35.19723152,9.551705049,HeadNodding,3P
2.367145953,-0.436189371,-9.576538364,0.537659584,2.67143503,3.543254325,HeadNodding,3P
2.130294357,-0.502120506,-9.406949399,0.933693104,-30.08891889,-3.281029525,HeadNodding,3P
1.490992462,-0.590861282,-9.061357012,1.712677798,-41.893175,-6.77420617,HeadNodding,3P
0.925768703,-0.67669693,-8.735672755,1.673595604,-25.4796231,-4.789427835,HeadNodding,3P
0.842349427,-0.718242757,-8.586829005,0.10946526,8.141667461,1.728074183,HeadNodding,3P
1.290757615,-0.674050769,-8.679117881,-2.28916946,37.70266214,8.768757746,HeadNodding,3P
1.973134739,-0.554116077,-8.972534327,-4.056435828,45.63779672,11.43746861,HeadNodding,3P
2.491274117,-0.434434309,-9.309548101,-4.364780499,28.04215127,7.498322481,HeadNodding,3P
2.588860869,-0.39284082,-9.472687853,-3.627554306,-4.664568484,-0.704445906,HeadNodding,3P
2.240379907,-0.433626947,-9.33464198,-2.806275023,-34.26861522,-7.822607827,HeadNodding,3P
1.622665678,-0.488925078,-8.975920741,-2.389672269,-43.64038467,-9.264103289,HeadNodding,3P
1.037218266,-0.489474618,-8.653129934,-2.12399676,-25.55721189,-4.191875199,HeadNodding,3P
0.790684813,-0.421064232,-8.621566457,-1.563340961,10.85128357,4.106160136,HeadNodding,3P
1.040034407,-0.319641602,-8.923932397,-0.673998558,42.3847419,10.30529899,HeadNodding,3P
1.662130053,-0.236426323,-9.330729955,0.13772712,46.52849519,10.29317361,HeadNodding,3P
2.257754072,-0.211776835,-9.535531919,0.476082265,19.3590301,3.869765377,HeadNodding,3P
2.38051468,-0.256397839,-9.42923039,0.336930364,-20.26130601,-4.984506984,HeadNodding,3P
1.891855828,-0.340340058,-9.151312237,0.029440806,-45.37762907,-10.81447698,HeadNodding,3P
1.118066542,-0.411433144,-8.897834918,-0.240712553,-40.97007141,-10.27071795,HeadNodding,3P
0.597129944,-0.434802054,-8.765059923,-0.593414458,-12.22892038,-3.8309541,HeadNodding,3P
0.641949268,-0.409944683,-8.777986484,-1.16777232,22.49044405,4.88256829,HeadNodding,3P
1.152803733,-0.355782119,-8.950375784,-1.699813154,44.47232911,11.1297504,HeadNodding,3P
1.793056369,-0.298267645,-9.236674141,-1.677285914,43.34227563,11.57560394,HeadNodding,3P
2.249559795,-0.269278388,-9.477854573,-0.981782047,19.94318129,6.274093894,HeadNodding,3P
2.340616867,-0.291700361,-9.486030286,-0.146755348,-13.90247613,-1.367013349,HeadNodding,3P
2.031937467,-0.356603742,-9.212847899,0.154095169,-39.18439406,-6.755719755,HeadNodding,3P
1.480125926,-0.425835607,-8.820707131,-0.271943357,-39.55109266,-6.77105374,HeadNodding,3P
1.022611776,-0.45813362,-8.574414014,-1.073118308,-13.41383675,-1.527362969,HeadNodding,3P
0.982191018,-0.430102356,-8.644845093,-1.691512296,22.61880857,5.380006396,HeadNodding,3P
1.4016707,-0.347317187,-8.984003314,-1.682378142,44.79160219,8.928301419,HeadNodding,3P
1.990595036,-0.250466726,-9.366504243,-0.944835088,39.13951339,6.45050588,HeadNodding,3P
2.348530164,-0.199850603,-9.56195359,0.12955594,9.87855871,-0.101720491,HeadNodding,3P
2.237082381,-0.232085435,-9.487433576,0.781745942,-25.44145955,-5.952236981,HeadNodding,3P
1.69823045,-0.324624876,-9.218755672,0.38676365,-47.19993793,-7.47039385,HeadNodding,3P
1.00848711,-0.408964164,-8.906437833,-0.927579603,-43.83179971,-4.368615601,HeadNodding,3P
0.526076963,-0.427224366,-8.702050608,-2.098885542,-17.44091656,1.095158899,HeadNodding,3P
0.492557737,-0.37897835,-8.701418551,-1.861319467,17.81592935,6.109235452,HeadNodding,3P
0.907644788,-0.311039611,-8.892405068,-0.041422388,44.72032088,8.703958921,HeadNodding,3P
1.569973285,-0.267679288,-9.164170734,1.966282304,52.37501125,8.14975612,HeadNodding,3P
2.21011076,-0.262267534,-9.386841918,2.436548792,38.81015927,4.751776495,HeadNodding,3P
2.582312617,-0.289127274,-9.47120311,1.049656814,9.051546994,-0.352221293,HeadNodding,3P
2.516509342,-0.339264063,-9.372187132,-0.956768508,-25.35928676,-5.177728126,HeadNodding,3P
2.0033403,-0.399182367,-9.104875922,-2.298986,-47.41758263,-7.285912845,HeadNodding,3P
1.275509842,-0.445651156,-8.783901161,-2.736495088,-42.80865573,-5.172811953,HeadNodding,3P
0.74629634,-0.447221825,-8.595392958,-2.589672015,-12.07931586,0.199658225,HeadNodding,3P
0.756575792,-0.37976411,-8.67230612,-2.012149344,26.18289319,5.635555365,HeadNodding,3P
1.311325007,-0.255143638,-8.973042819,-1.240285462,47.54325114,8.07067299,HeadNodding,3P
2.059516342,-0.130060384,-9.288647313,-0.851146549,39.51581202,6.706577391,HeadNodding,3P
2.54076619,-0.068140819,-9.405247642,-1.074485771,9.342661345,2.831954119,HeadNodding,3P
2.477191275,-0.090185206,-9.281502422,-1.299987948,-23.49090137,-1.567666903,HeadNodding,3P
1.914464735,-0.167376219,-9.048703652,-0.868247102,-41.0689404,-4.467878579,HeadNodding,3P
1.179870082,-0.254514807,-8.850548737,-0.071022678,-35.65234962,-4.157660547,HeadNodding,3P
0.701204634,-0.315970633,-8.745472253,0.104015859,-10.81705463,-0.360553722,HeadNodding,3P
0.756584672,-0.326160325,-8.759788055,-0.803590412,20.78913444,4.888673043,HeadNodding,3P
1.295919328,-0.274931108,-8.92883125,-1.981615365,42.12398087,8.230667661,HeadNodding,3P
1.979003413,-0.192809526,-9.218552102,-2.000382265,40.16306213,7.389174566,HeadNodding,3P
2.407162944,-0.148860378,-9.462912804,-0.285085884,14.61275137,2.897694559,HeadNodding,3P
2.355073885,-0.188974586,-9.468442879,2.180191126,-20.08338511,-2.348842467,HeadNodding,3P
1.855847028,-0.286119359,-9.204024189,3.638193944,-42.58853834,-5.183594833,HeadNodding,3P
1.160481978,-0.377824238,-8.855842943,2.954864247,-38.16731945,-4.021781664,HeadNodding,3P
0.631718381,-0.429750763,-8.677769219,0.478622281,-8.839155218,0.545494097,HeadNodding,3P
0.572562704,-0.433743652,-8.796349404,-2.16270867,27.42121398,6.024458556,HeadNodding,3P
1.037513202,-0.382313044,-9.135473375,-3.285364073,48.30133299,9.078612547,HeadNodding,3P
1.765130144,-0.291308283,-9.476998763,-2.467228685,41.36225247,7.581591521,HeadNodding,3P
2.311932961,-0.220775351,-9.606423185,-0.69459385,11.30274125,2.331369773,HeadNodding,3P
2.320744612,-0.22875493,-9.46169156,0.634900526,-23.62584341,-3.417605746,HeadNodding,3P
1.765736362,-0.311577167,-9.159597959,0.695473478,-42.7515165,-6.230701546,HeadNodding,3P
1.005097062,-0.408910645,-8.87868836,-0.365060605,-34.76753601,-4.525802439,HeadNodding,3P
0.564432777,-0.455312937,-8.742995793,-1.498645331,-4.196177916,0.752604906,HeadNodding,3P
0.769242117,-0.418567353,-8.801236087,-1.446479183,30.7582714,6.608479103,HeadNodding,3P
1.501570234,-0.315051015,-9.031515459,0.095795363,48.60827331,9.42264242,HeadNodding,3P
2.290742524,-0.212198444,-9.316189271,1.935597072,37.69547152,7.167098555,HeadNodding,3P
2.659907777,-0.193341437,-9.467129856,2.369951126,3.552448226,1.121653339,HeadNodding,3P
2.422262274,-0.282579375,-9.361278925,0.906569074,-34.37340214,-4.79544141,HeadNodding,3P
1.72413931,-0.410216013,-9.066883164,-1.182064445,-54.35417699,-6.994483273,HeadNodding,3P
0.909334788,-0.481401104,-8.793524588,-2.145611617,-45.20047647,-4.681735443,HeadNodding,3P
0.358019447,-0.471953222,-8.703482052,-1.420133418,-12.40046905,0.378919179,HeadNodding,3P
0.334948343,-0.430635,-8.801398622,0.034356214,26.16303537,5.720992125,HeadNodding,3P
0.854305792,-0.401796635,-9.001836552,0.799780689,50.90575741,9.30756011,HeadNodding,3P
1.646392308,-0.386399317,-9.230468966,0.290339852,49.89936718,9.576297491,HeadNodding,3P
2.285554058,-0.377174229,-9.417584914,-0.895843074,23.54113726,5.781618195,HeadNodding,3P
2.418039535,-0.385643807,-9.46469214,-1.830932319,-14.85675772,-0.790178155,HeadNodding,3P
1.963759916,-0.414714763,-9.311786375,-2.312358636,-43.99508881,-6.316521642,HeadNodding,3P
1.180139153,-0.436358548,-9.031161122,-2.749723111,-46.27795383,-6.621825681,HeadNodding,3P
0.532597234,-0.42159455,-8.796613955,-3.057863265,-20.21732087,-1.01889062,HeadNodding,3P
0.415374217,-0.375910856,-8.752354146,-2.354403242,17.29765854,6.349335135,HeadNodding,3P
0.887133035,-0.326684789,-8.921138267,-0.207620426,42.76743043,9.940275733,HeadNodding,3P
1.626485885,-0.290694476,-9.206115878,2.328226497,42.54378598,7.641288309,HeadNodding,3P
2.161297734,-0.276067546,-9.454653494,3.60652492,19.9905516,1.818894073,HeadNodding,3P
2.184212529,-0.306023783,-9.543666732,3.128832909,-10.37530933,-3.728035414,HeadNodding,3P
1.716562032,-0.406529376,-9.436200204,1.775450271,-32.8840289,-6.622491786,HeadNodding,3P
1.05855408,-0.556303328,-9.181782859,0.422181377,-36.80175488,-6.080938212,HeadNodding,3P
0.606932641,-0.671257652,-8.893472874,-0.841027203,-19.66246413,-2.255910889,HeadNodding,3P
0.63028303,-0.666062569,-8.722302015,-1.893848759,10.01292308,3.327846885,HeadNodding,3P
1.100213184,-0.538354992,-8.793990238,-1.932063575,34.85920581,7.577611461,HeadNodding,3P
1.702897302,-0.384875656,-9.105821473,-0.459483456,38.78998609,7.701582851,HeadNodding,3P
2.055790474,-0.322266698,-9.477442877,1.489489574,18.46139638,3.707349068,HeadNodding,3P
1.957060923,-0.383435755,-9.650491251,2.018045447,-14.1579309,-1.470651033,HeadNodding,3P
1.465312324,-0.49635071,-9.48740889,0.405279377,-39.67644986,-4.381679988,HeadNodding,3P
0.814063258,-0.567015821,-9.095558126,-1.889977822,-42.35485225,-3.356110811,HeadNodding,3P
0.307032675,-0.567331914,-8.761621282,-2.438026334,-18.25053378,0.932483425,HeadNodding,3P
0.230809011,-0.536026046,-8.743148737,-0.211303016,21.31864135,6.082856475,HeadNodding,3P
0.711594236,-0.522234585,-9.066348258,3.078267519,53.37629112,9.156593495,HeadNodding,3P
1.56441583,-0.549993045,-9.487707586,4.359609323,56.17442801,8.291025833,HeadNodding,3P
2.323739671,-0.616644099,-9.682203525,2.357238686,25.47871835,3.812420381,HeadNodding,3P
2.522582489,-0.699315703,-9.515777807,-0.978169478,-19.6570116,-2.05673104,HeadNodding,3P
2.030626949,-0.767725034,-9.138196748,-2.684149221,-49.50969732,-6.34566452,HeadNodding,3P
1.177551284,-0.80190085,-8.814337822,-2.048585842,-45.47436759,-6.559396351,HeadNodding,3P
0.543580924,-0.794727235,-8.703724883,-1.033776212,-12.86172043,-2.182188866,HeadNodding,3P
0.551298973,-0.742213894,-8.805626585,-1.636372987,24.76313227,4.164280054,HeadNodding,3P
1.164481585,-0.647340383,-9.038017561,-3.571417308,43.55034353,8.011972487,HeadNodding,3P
1.933237981,-0.533176889,-9.294150343,-4.927699321,35.15748952,6.818584141,HeadNodding,3P
2.33335212,-0.437155914,-9.449819769,-4.598763126,9.002982423,2.33410955,HeadNodding,3P
2.117413581,-0.38505045,-9.41231201,-3.211125625,-19.53877257,-1.627339092,HeadNodding,3P
1.447373507,-0.369512084,-9.211149636,-1.720041154,-43.7085983,-3.591775752,HeadNodding,3P
-0.370003433,-0.109941481,-9.500013178,-0.10938275,-0.327347595,1.818633179,Swallow,3P
-0.367881673,-0.180449005,-9.520664272,-1.029076077,0.405298011,2.179438052,Swallow,3P
-0.370680482,-0.229557477,-9.529588691,-1.441111819,0.938321774,2.411533826,Swallow,3P
-0.371300633,-0.253499624,-9.522237318,-1.182761415,1.143527712,2.512297126,Swallow,3P
-0.3626822,-0.255844496,-9.503399078,-0.513870717,1.04671652,2.541068344,Swallow,3P
-0.355470384,-0.23381087,-9.48412124,0.086039723,0.871387828,2.499637543,Swallow,3P
-0.369174691,-0.190705397,-9.475192053,0.24733838,0.880449692,2.327674742,Swallow,3P
-0.40551801,-0.154100489,-9.480600411,-0.038562793,1.117423928,1.942877569,Swallow,3P
-0.442013274,-0.158360485,-9.496376214,-0.446849756,1.376729326,1.281997626,Swallow,3P
-0.454909448,-0.201978461,-9.514621018,-0.633116425,1.426178724,0.439705794,Swallow,3P
-0.441738953,-0.241071107,-9.526878669,-0.54268544,1.185498869,-0.196861716,Swallow,3P
-0.419189228,-0.241039517,-9.527473399,-0.406037173,0.760685468,-0.165758248,Swallow,3P
-0.404987689,-0.220618487,-9.519581571,-0.454749299,0.419405923,0.569085256,Swallow,3P
-0.407846226,-0.22055415,-9.515929664,-0.691594252,0.428593936,1.498889837,Swallow,3P
-0.432012757,-0.238481629,-9.526799539,-0.949902425,0.734092848,2.061614575,Swallow,3P
-0.47936036,-0.233627649,-9.545719705,-1.101883096,0.926726629,2.079066003,Swallow,3P
-0.537975721,-0.199905317,-9.552112234,-1.105945723,0.865273424,1.687677862,Swallow,3P
-0.573623522,-0.187463203,-9.534419991,-0.913103811,1.237165633,1.154671998,Swallow,3P
-0.547513775,-0.228803048,-9.508058209,-0.538157185,2.857799558,0.893956424,Swallow,3P
-0.455792149,-0.281915925,-9.499626976,-0.210747258,5.199243972,1.314596119,Swallow,3P
-0.349255967,-0.282591393,-9.512441775,-0.203221611,6.3710444,2.32097393,Swallow,3P
-0.295031755,-0.233607025,-9.521079931,-0.512976307,5.163675064,3.161687839,Swallow,3P
-0.309326281,-0.201140898,-9.505748974,-0.95093403,2.578252518,3.139784654,Swallow,3P
-0.34331424,-0.221105453,-9.480237893,-1.43964652,0.704389808,2.36539088,Swallow,3P
-0.344190565,-0.248817836,-9.475591359,-1.8986382,0.534917586,1.523960379,Swallow,3P
-0.310497846,-0.224185614,-9.501030978,-1.956707982,1.530652655,1.08282167,Swallow,3P
-0.271978442,-0.159929521,-9.529719709,-1.247262411,2.952143818,1.024311575,Swallow,3P
-0.234170319,-0.12969365,-9.524205809,-0.084543419,4.716222303,1.145933063,Swallow,3P
-0.170892046,-0.170113035,-9.474834394,0.556899618,6.568110159,1.231531952,Swallow,3P
-0.071794712,-0.224759205,-9.413306977,0.06231119,6.71053255,1.005019618,Swallow,3P
0.016615712,-0.209734589,-9.385670568,-0.962064734,2.230948134,0.321610465,Swallow,3P
0.000264338,-0.127831886,-9.412227923,-1.218496051,-7.566314643,-0.47033558,Swallow,3P
-0.200055163,-0.081012455,-9.478173781,-0.231233074,-17.89162076,-0.69393059,Swallow,3P
-0.562562238,-0.149258151,-9.553887466,0.936349174,-20.73412792,-0.192130308,Swallow,3P
-0.933215986,-0.28732307,-9.608552481,0.755468908,-12.53253368,0.24183009,Swallow,3P
-1.119818847,-0.373429761,-9.615733901,-1.05728138,1.335749141,-0.143200247,Swallow,3P
-1.051395903,-0.336812284,-9.574070678,-3.164340997,11.48425546,-0.723666549,Swallow,3P
-0.837354513,-0.206834199,-9.52306948,-3.9836735,13.28195099,-0.005494805,Swallow,3P
-0.656021768,-0.062887487,-9.513644169,-3.207632946,9.436795019,2.24838246,Swallow,3P
-0.59569196,0.0273315,-9.552636257,-1.796455564,5.086205114,4.241781818,Swallow,3P
-0.611987813,0.036108628,-9.59167906,-0.741279378,2.67701699,4.143718471,Swallow,3P
-0.615911401,-0.020045986,-9.584098726,-0.256588594,1.694213864,2.25488584,Swallow,3P
-0.571304614,-0.094416128,-9.539425999,-0.073759264,1.165583257,0.458041058,Swallow,3P
-0.505635143,-0.139535504,-9.502776363,0.022730694,0.99881089,-0.022952529,Swallow,3P
-0.456367157,-0.138024506,-9.494581168,0.121118456,1.411504247,0.426718889,Swallow,3P
-0.435192631,-0.113903877,-9.498359392,0.284144962,2.077482579,0.803551283,Swallow,3P
-0.440715342,-0.1072073,-9.499497058,0.471526976,2.266285498,0.701278247,Swallow,3P
-0.473630707,-0.129230431,-9.505405485,0.4978444,1.757403728,0.465805497,Swallow,3P
-0.519584144,-0.151515449,-9.523591963,0.234078505,1.252314772,0.555381655,Swallow,3P
-0.538561353,-0.145584387,-9.541536647,-0.216013364,1.570176364,1.004401157,Swallow,3P
-0.500718828,-0.119615304,-9.53997292,-0.624155549,2.581556923,1.465518262,Swallow,3P
-0.426651618,-0.104798367,-9.517937778,-0.853974213,3.286876655,1.633152658,Swallow,3P
-0.370281181,-0.115543542,-9.49583523,-0.918893394,2.940548143,1.540195783,Swallow,3P
-0.363247371,-0.13432153,-9.495566985,-0.89029185,1.802415399,1.437713394,Swallow,3P
-0.389840187,-0.132315483,-9.519357318,-0.819766964,0.733755614,1.477363137,Swallow,3P
-0.414475515,-0.10038308,-9.545462267,-0.741908904,0.345546792,1.594641553,Swallow,3P
